Listing ID,Name,Airbnb URL,Latitude,Longitude,Google Maps URL,Property Type,Room Type,Bedrooms,Bathrooms,Accommodates,Rating (out of 100),Reviews,Host ID,Host Name,Host Listings Count,Minimum Nights,Cancellation Policy,Cleaning Fee (USD),Extra People Fee (USD),Avg Daily Rate LTM (USD),Avg Occupancy Rate LTM (%),Annual Revenue LTM (USD),Revenue Potential (USD),Active Days LTM,Number of Bookings LTM,Allows Pets,Has License,License,Added On,Last Seen,LTM Performance Last Updated,Amenities - Parking,Amenities - Hot Tub,Amenities - Gym,Amenities - Pets,Amenities - Dryer,Amenities - Washer,Amenities - Pool,Amenities - Kitchen,Amenities - AC,Amenities - WiFi,Amenities - Heating,Amenities - TV,Amenities - BBQ Grill,Amenities - Fireplace,Amenities - Breakfast,Amenities - Beachfront,Amenities - Amazing Views,Booking.com URL,VRBO URL,Photo URL
1470507222166866212,Opera47 Spacious & Central,https://airbnb.com/rooms/1470507222166866212,23.58824917139698,58.42845880232353,"https://www.google.com/maps?q=23.58824917139698,58.42845880232353",Entire rental unit,entire_home,2,2,6,80,3,428575788,Sultan,,1,-1,,,61,20,854,4453,70,6,0,f,,10/21/2025,1/16/2026,,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1470507222166866212/original/ba40953e-4823-477a-947e-a4451145d050.jpeg?aki_policy=large
1522645100595644282,"Modern Apartment with Mountain View &
Jacuzzi",https://airbnb.com/rooms/1522645100595644282,23.55633958430236,58.403941879240456,"https://www.google.com/maps?q=23.55633958430236,58.403941879240456",Entire rental unit,entire_home,1,1,2,0,1,713083183,Osama,,1,-1,,,89,49,3053,15919,70,5,0,f,,10/21/2025,1/9/2026,,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1522645100595644282/original/ad970d62-f855-4bb9-b672-4f040f734055.jpeg?aki_policy=large
937665491909752036,"The Balcony/Entire Pent
Bays and Marine view",https://airbnb.com/rooms/937665491909752036,23.61566,58.55805,"https://www.google.com/maps?q=23.61566,58.55805",Entire rental unit,entire_home,1,2,2,0,0,314630767,Tiinaaa,,2,-1,,,71,75,3728,19439,70,9,0,f,,10/21/2025,1/16/2026,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/8afda18c-24b3-41e4-9c17-60028f976f7e.jpg?aki_policy=large
1469548255010743900,شقة راقية للايجار اليومي ف الموج,https://airbnb.com/rooms/1469548255010743900,23.63,58.267,"https://www.google.com/maps?q=23.63,58.267",Entire rental unit,entire_home,1,1,3,0,0,708438765,Saqf,,1,-1,,,185,19,2460,12827,70,5,0,f,,10/21/2025,1/16/2026,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1469548255010743900/original/0cc4be7c-0d01-471f-8c14-cc4f854d3352.jpeg?aki_policy=large
1532763380317596015,Modern apartment in the heart of Muscat,https://airbnb.com/rooms/1532763380317596015,23.596879079187595,58.35710497,"https://www.google.com/maps?q=23.596879079187595,58.3571049737465",Entire rental unit,entire_home,1,2,2,100,20,494530098,Mohamed,,1,-1,,,75,87,4111,23818,63,10,,f,,10/28/2025,1/16/2026,,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1532763380317596015/original/0db6c436-969c-4362-b306-9ad59028414c.jpeg?aki_policy=large
1538292882884702013,Luxury Furnished Bedroom With Separate entry Gate.,https://airbnb.com/rooms/1538292882884702013,23.595812830561194,58.437167778519424,"https://www.google.com/maps?q=23.595812830561194,58.437167778519424",Private room in rental unit,private_room,1,1,2,90,6,719262560,Umar,,1,-1,,,24,40,605,3505,63,1,,f,,10/28/2025,1/16/2026,,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1538292882884702013/original/76c9f51c-967e-454a-92e1-32506581ea3a.jpeg?aki_policy=large
25520902,Behlys Boutique,https://airbnb.com/rooms/25520902,23.60347,58.35833,"https://www.google.com/maps?q=23.60347,58.35833",Private room in guesthouse,private_room,1,1,4,100,14,15294823,Abdul Rahim,8,1,f,0,,142,39,3434,20216,62,1,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,,,https://a0.muscache.com/im/pictures/eb27a2e8-265b-4bfe-91e3-145c04ac0815.jpg?aki_policy=large
22330784,Grand Boushar Villa,https://airbnb.com/rooms/22330784,23.56208,58.38171,"https://www.google.com/maps?q=23.56208,58.38171",Entire townhouse,entire_home,4,6,8,80,12,163264777,Alalaa Abdullah,1,1,f,55,0,190,33,3997,23531,62,2,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/89d1f4e1-6672-4418-97e9-11d9ac1f63fc.jpg?aki_policy=large
1079030086981190015,"City Gem
1 Bedroom, 2 Beds",https://airbnb.com/rooms/1079030086981190015,23.62087,58.50254,"https://www.google.com/maps?q=23.62087,58.50254",Entire rental unit,entire_home,1,1,2,100,4,165171323,Saud,,2,f,0,,105,17,1107,6517,62,0,0,f,,2/6/2024,1/16/2026,,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1079030086981190015/original/583b5297-5a4c-4a12-8c79-f26fcbc0e1bf.jpeg?aki_policy=large
1226829206470376109,شقة في بوشر للايجار اليومي,https://airbnb.com/rooms/1226829206470376109,23.585361796819033,58.41407422952161,"https://www.google.com/maps?q=23.585361796819033,58.41407422952161",Entire rental unit,entire_home,2,2,6,0,1,597118523,Saif,,1,-1,,,60,75,2790,16425,62,1,0,f,,7/15/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1226829206470376109/original/38c22bd4-4946-45f0-94d3-f36c60116c95.jpeg?aki_policy=large
1136925539924045050,Private Deluxe Furnished Flat Near Avenues Mall,https://airbnb.com/rooms/1136925539924045050,23.581,58.423,"https://www.google.com/maps?q=23.581,58.423",Entire rental unit,entire_home,1,1,2,0,0,511954025,Omar,,1,-1,,,23,83,1184,6970,62,2,0,f,,6/25/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEzNjkyNTUzOTkyNDA0NTA1MA%3D%3D/original/0d018a05-898d-4447-a948-b2230475eb5e.jpeg?aki_policy=large
1393875897805545635,Opera 412Spacious & Central,https://airbnb.com/rooms/1393875897805545635,23.57836830902423,58.419485949580796,"https://www.google.com/maps?q=23.57836830902423,58.419485949580796",Entire rental unit,entire_home,2,2,6,90,17,428575788,Sultan,,1,-1,,,64,92,3592,21493,61,13,0,f,,4/15/2025,1/16/2026,,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1393875897805545635/original/cea824a0-8210-4f76-9c58-d6959c1a555f.jpeg?aki_policy=large
1515871601191956939,شقة أصايل,https://airbnb.com/rooms/1515871601191956939,23.601,58.401,"https://www.google.com/maps?q=23.601,58.401",Private room in rental unit,private_room,1,1,2,100,9,407932465,شقة أصايل,,1,-1,,,66,91,3664,21924,61,4,0,f,,9/30/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1515871601191956939/original/d396daaa-3e07-4422-a6d2-bc605b4dd56d.jpeg?aki_policy=large
1532574880143131350,Cozy Prarl 1 bhk 10 mins from Airport,https://airbnb.com/rooms/1532574880143131350,23.57740265208866,58.29866915875393,"https://www.google.com/maps?q=23.57740265208866,58.29866915875393",Entire rental unit,entire_home,1,1,4,100,7,434715654,TheFlat,,1,-1,,,76,79,3662,21912,61,8,0,f,,10/28/2025,1/16/2026,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1532574880143131350/original/966323e3-ff42-4715-8b28-2e0c528236ac.jpeg?aki_policy=large
43731578,Superior Double Room near Airport by Swiss-Belinn,https://airbnb.com/rooms/43731578,23.59522,58.34765,"https://www.google.com/maps?q=23.59522,58.34765",Room in boutique hotel,private_room,1,0,2,90,7,287303586,Swiss-Belhotel,193,1,f,0,0,75,32,1464,8760,61,8,0,f,,,1/16/2026,,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,,,https://a0.muscache.com/im/pictures/226f5e21-f074-4f7a-9223-70e70c60e69d.jpg?aki_policy=large
1391414928475699149,"Cozy apartment, beach, Outdoor",https://airbnb.com/rooms/1391414928475699149,23.598252763330017,58.38071523448381,"https://www.google.com/maps?q=23.598252763330017,58.38071523448381",Entire rental unit,entire_home,3,3,4,100,6,267729291,Jokha Saif Nasser,,3,-1,,13,119,75,5444,32575,61,2,0,f,,4/15/2025,1/16/2026,,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1391414928475699149/original/c40fb62f-759b-43dd-8e07-3607736298fb.jpeg?aki_policy=large
1032974016849053531,basil hostel,https://airbnb.com/rooms/1032974016849053531,23.592,58.378,"https://www.google.com/maps?q=23.592,58.378",Shared room in condo,shared_room,1,1,3,100,5,444300415,باسل,,1,s,0,13,13,8,63,377,61,3,,f,,12/13/2023,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1032974016849053531/original/b0d782c9-0ceb-4325-a033-b1e4afe4987a.jpeg?aki_policy=large
914085538440831867,Mazaya,https://airbnb.com/rooms/914085538440831867,23.562,58.404,"https://www.google.com/maps?q=23.562,58.404",Entire rental unit,entire_home,2,3,5,100,5,392459690,Faris,,1,f,0,26,140,14,1196,7156,61,1,0,f,,1/30/2024,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-914085538440831867/original/371a19c0-6905-4d57-b704-d197027d2f9d.jpeg?aki_policy=large
1485463281370201949,Opera104 Spacious & Central,https://airbnb.com/rooms/1485463281370201949,23.57943048801367,58.41893634915228,"https://www.google.com/maps?q=23.57943048801367,58.41893634915228",Entire rental unit,entire_home,1,1,3,100,3,428575788,Sultan,,1,-1,,,58,49,1734,10376,61,7,0,f,,9/9/2025,1/16/2026,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1485463281370201949/original/73124961-02c8-41f3-9385-730a5e97c3ec.jpeg?aki_policy=large
1394099180912378342,M1 cozy flat near to airport,https://airbnb.com/rooms/1394099180912378342,23.62750144348495,58.26831632464783,"https://www.google.com/maps?q=23.62750144348495,58.26831632464783",Entire rental unit,entire_home,2,1,4,90,3,434715654,TheFlat,,1,-1,,,120,62,4538,27154,61,2,0,f,,4/29/2025,1/16/2026,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1394099180912378342/original/38fba500-7db5-4246-b7d2-a3bcd11df9bd.jpeg?aki_policy=large
1424469379866169597,Studio near Airport & Mall of Oman | Self Check-In,https://airbnb.com/rooms/1424469379866169597,23.537370342008543,58.35816956973365,"https://www.google.com/maps?q=23.537370342008543,58.35816956973365",Private room in home,private_room,1,1,1,0,2,216090524,Nesleen Cicilea,,1,-1,,,17,16,166,993,61,8,,f,,8/19/2025,1/16/2026,,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1424469379866169597/original/b39e6bbc-34a8-4175-b47f-532b652c9fd5.jpeg?aki_policy=large
1159886865242541602,"Hotel Alshawa
  Mutual Trust",https://airbnb.com/rooms/1159886865242541602,23.594,58.234,"https://www.google.com/maps?q=23.594,58.234",Room in hotel,private_room,1,1,2,0,1,563519973,Alsahwa,,1,-1,,,44,6,161,963,61,3,0,f,,7/1/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1159886865242541602/original/683982e9-19bc-45dc-bb4a-fc3ad563a199.jpeg?aki_policy=large
1436792597887757342,Clean family vila in muscat,https://airbnb.com/rooms/1436792597887757342,23.616,58.248,"https://www.google.com/maps?q=23.616,58.248",Private room in home,private_room,1,2,3,0,1,699305340,Zahra,,1,-1,,10,24,10,146,874,61,4,0,f,,7/22/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1436792597887757342/original/f60b3eec-23d3-44b0-adaf-8f6435cbacd9.jpeg?aki_policy=large
1384880472255716232,Shadow,https://airbnb.com/rooms/1384880472255716232,23.55373021419316,58.367557360611094,"https://www.google.com/maps?q=23.55373021419316,58.367557360611094",Private room in home,private_room,7,7,16,0,1,661802739,Dorsa,,1,-1,,,25,10,152,910,61,3,0,f,,6/10/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1384880472255716232/original/aa462ca8-4bd9-43af-b839-4a3d095373de.jpeg?aki_policy=large
1474535848273444545,Gloria Apartment Ghala with Jacuzzi,https://airbnb.com/rooms/1474535848273444545,23.587,58.364,"https://www.google.com/maps?q=23.587,58.364",Entire rental unit,entire_home,1,2,4,0,1,440659741,Aljulanda,,1,-1,,,77,45,2114,12649,61,5,0,f,,10/28/2025,1/16/2026,,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1474535848273444545/original/87fcf19d-16cb-468e-affa-1174a0b964ff.jpeg?aki_policy=large
43731494,Superior Double w/ Bfast near Airport by Swiss-Bel,https://airbnb.com/rooms/43731494,23.59574,58.34857,"https://www.google.com/maps?q=23.59574,58.34857",Room in hotel,private_room,1,1,2,0,1,349417671,Swiss-Belinn Airport Muscat,2,1,f,0,0,98,36,2152,12877,61,9,0,f,,,1/16/2026,,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,,,https://a0.muscache.com/im/pictures/7c05261e-2325-4507-940c-9b449b8913b0.jpg?aki_policy=large
1446196227759082881,1. Dream Stop at Marjani beach,https://airbnb.com/rooms/1446196227759082881,23.627,58.495,"https://www.google.com/maps?q=23.627,58.495",Private room in home,private_room,1,0,2,0,1,661393958,Farshad,,3,-1,,8,36,64,1405,8407,61,4,0,f,,8/19/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1446196227759082881/original/d4bbd9eb-0ca4-45ff-b9c4-c8523ce0a481.jpeg?aki_policy=large
1284825633416793218,"Friendship, Luxury, Neat area",https://airbnb.com/rooms/1284825633416793218,23.618,58.503,"https://www.google.com/maps?q=23.618,58.503",Private room in home,private_room,2,3,4,0,1,659519040,Omani Hostel,,2,-1,,,80,8,390,2334,61,2,0,f,,11/19/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1284825633416793218/original/f3d3ded7-92cb-4b1e-be0c-c6521d140b8c.jpeg?aki_policy=large
1343613901031458769,Matrah Heart-5,https://airbnb.com/rooms/1343613901031458769,23.61402408189954,58.548923470337414,"https://www.google.com/maps?q=23.61402408189954,58.548923470337414",Shared room in rental unit,shared_room,1,1,1,0,1,221857979,Khalid,,1,-1,,,10,20,122,730,61,3,,f,,2/11/2025,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODkxNzE5NDMwMjIzMzY3NzMz/original/f087e5b9-20cb-426f-8238-f4a996e3606f.jpeg?aki_policy=large
1204058037728358375,Wonderful flat,https://airbnb.com/rooms/1204058037728358375,23.617,58.557,"https://www.google.com/maps?q=23.617,58.557",Entire rental unit,entire_home,3,2,6,0,1,141948189,Saeed,,1,-1,,,65,12,476,2848,61,2,0,f,,4/29/2025,1/16/2026,,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1204058037728358375/original/6ef450eb-5c58-46d0-8b8e-b3d4bcbcfd3b.jpeg?aki_policy=large
1492821837433407322,Muscat City Stay | Walk to Malls Apt 108,https://airbnb.com/rooms/1492821837433407322,23.56649,58.4119,"https://www.google.com/maps?q=23.56649,58.4119",Entire rental unit,entire_home,2,3,5,0,1,458231856,Sabah,,1,-1,,,97,59,3491,20889,61,7,0,f,,9/2/2025,1/16/2026,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1492821837433407322/original/2b7137a7-a778-400e-a220-23693bb9db0f.jpeg?aki_policy=large
959180775758897760,Comfortable place & nights will be better:<,https://airbnb.com/rooms/959180775758897760,23.59,58.433,"https://www.google.com/maps?q=23.59,58.433",Private room in home,private_room,1,1,6,0,0,532152829,Ates,,1,-1,,20,32,8,156,933,61,3,,f,,8/27/2024,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTU5MTgwNzc1NzU4ODk3NzYw/original/0b9717f4-f874-43e2-b65f-1fd224df0b74.jpeg?aki_policy=large
1402376574434295304,Cozy Studio Apartment by the Sea,https://airbnb.com/rooms/1402376574434295304,23.601341741682138,58.38967980316289,"https://www.google.com/maps?q=23.601341741682138,58.38967980316289",Entire rental unit,entire_home,1,1,1,0,0,517485368,Mohammad Faizan,,1,-1,,,31,6,113,676,61,3,0,f,,8/26/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1402376574434295304/original/3344c24f-df14-4744-b148-7777372a10b5.jpeg?aki_policy=large
962601466079958632,Beautiful vacation apartment,https://airbnb.com/rooms/962601466079958632,23.6033,58.39954,"https://www.google.com/maps?q=23.6033,58.39954",Entire rental unit,entire_home,2,2,4,0,0,513136207,Waleed,,1,f,0,,160,6,586,3506,61,2,0,f,,11/8/2023,1/16/2026,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-962601466079958632/original/a6f86400-fef3-45a6-bfae-b39c6a135f5a.jpeg?aki_policy=large
1459823217321011168,11.3 Free transfer|Marjani beach,https://airbnb.com/rooms/1459823217321011168,23.62351990891735,58.497975625181304,"https://www.google.com/maps?q=23.62351990891735,58.497975625181304",Private room in home,private_room,1,1,2,0,0,661393958,Farshad,,3,-1,,,36,43,944,5649,61,3,0,f,,7/22/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1459823217321011168/original/e914bbb3-aeea-42ae-9882-8b8cffa7f8f9.jpeg?aki_policy=large
1299197098066657182,Apartment in Al Mouj,https://airbnb.com/rooms/1299197098066657182,23.63064,58.2649,"https://www.google.com/maps?q=23.63064,58.2649",Entire rental unit,entire_home,1,2,2,0,0,664208981,Ahmad,,28,-1,,,124,27,2042,12219,61,1,,f,,3/18/2025,1/16/2026,,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1299197098066657182/original/0dfc1e51-a3e7-4b89-a647-5ee5ceb8a60c.jpeg?aki_policy=large
1365115789049311053,Almeria East apartment Cozy Home,https://airbnb.com/rooms/1365115789049311053,23.648573875809397,58.14531753087422,"https://www.google.com/maps?q=23.648573875809397,58.14531753087422",Entire rental unit,entire_home,2,2,4,0,0,236232082,Ibrahim,,1,-1,,,142,16,1386,8293,61,3,0,f,,6/10/2025,1/16/2026,,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1365115789049311053/original/419cc46a-7ab5-4801-9ae9-87e2d99f74ae.jpeg?aki_policy=large
1334585446679187809,Modern 1BR Retreat – Central,https://airbnb.com/rooms/1334585446679187809,23.636711227771336,58.207016685918056,"https://www.google.com/maps?q=23.636711227771336,58.207016685918056",Entire rental unit,entire_home,1,1,2,0,0,472541165,Mohamed,,1,-1,,,57,8,278,1663,61,3,0,f,,9/30/2025,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1334585446679187809/original/7c18ad15-45ec-4731-97fe-95b06663ae00.jpeg?aki_policy=large
1464505754561736874,Female & Family-Friendly Rooms,https://airbnb.com/rooms/1464505754561736874,23.61824867220101,58.50903421895544,"https://www.google.com/maps?q=23.61824867220101,58.50903421895544",Private room in villa,private_room,6,6,12,0,0,706742221,Saham,,1,-1,,,32,14,273,1634,61,3,0,f,,7/22/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1464505754561736874/original/31836b53-e629-4bcc-94a4-42ea138a04b7.jpeg?aki_policy=large
1481315826561450003,2 bedroom in Al Mouj the Gardens,https://airbnb.com/rooms/1481315826561450003,23.63,58.271,"https://www.google.com/maps?q=23.63,58.271",Entire rental unit,entire_home,2,2,4,100,9,711713437,Mahmoud,,2,-1,,39,94,100,5640,34310,60,7,0,f,,8/19/2025,1/16/2026,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1481315826561450003/original/c931fb80-7951-4ac0-88b0-022e55854e58.jpeg?aki_policy=large
40508314,Spacious villa Rooms in the heart of Muscat!,https://airbnb.com/rooms/40508314,23.55791,58.39273,"https://www.google.com/maps?q=23.55791,58.39273",Private room in villa,private_room,1,1,3,100,6,272284349,Mustafa,2,2,f,15,18,38,6,167,1016,60,2,,f,,,1/16/2026,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/e7feed21-925a-4f32-ac60-e023a0228023.jpg?aki_policy=large
1342103437144314937,Bawsher villa 2133,https://airbnb.com/rooms/1342103437144314937,23.561,58.418,"https://www.google.com/maps?q=23.561,58.418",Entire home,entire_home,4,5,10,100,3,59582664,Manaf,,3,-1,,,144,48,4147,25228,60,7,0,f,,10/28/2025,1/16/2026,,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1342103437144314937/original/5f414bb3-a7eb-43f3-b120-7f8b2969b5f1.jpeg?aki_policy=large
1139152609430324784,فندق الخليج للشقق الفندقيه,https://airbnb.com/rooms/1139152609430324784,23.594,58.403,"https://www.google.com/maps?q=23.594,58.403",Room in hotel,private_room,1,1,3,0,1,573323886,صالح,,1,-1,,,31,10,186,1132,60,3,0,f,,7/16/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1139152609430324784/original/f6270148-56ba-4575-b8e6-febb93df6cd4.jpeg?aki_policy=large
1530984339257731973,"City view, beach access. 400 mbps internet, desk",https://airbnb.com/rooms/1530984339257731973,23.612574319537757,58.45423899202062,"https://www.google.com/maps?q=23.612574319537757,58.45423899202062",Entire rental unit,entire_home,2,2,4,100,6,267729291,Jokha Saif Nasser,,3,-1,,8,128,93,6904,43448,58,4,0,f,,10/28/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1530984339257731973/original/c457ffd6-e6a4-422f-b195-6a17fc14a666.jpeg?aki_policy=large
1182284999762493315,شقة عائلية في قلب مسقط,https://airbnb.com/rooms/1182284999762493315,23.558,58.287,"https://www.google.com/maps?q=23.558,58.287",Entire rental unit,entire_home,1,2,2,0,1,539370501,Salim,,1,-1,,,106,8,492,3096,58,2,0,f,,7/9/2024,1/16/2026,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1182284999762493315/original/8450d1aa-22d6-4a14-b8d8-ba580b60a4d3.jpeg?aki_policy=large
996124941184591059,The wave tourist private room,https://airbnb.com/rooms/996124941184591059,23.6295,58.26918,"https://www.google.com/maps?q=23.6295,58.26918",Private room in home,private_room,1,0,2,0,0,540614349,Hussein,,1,f,0,,72,8,334,2102,58,2,0,f,,11/8/2023,1/16/2026,,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-996124941184591059/original/a487051c-e77b-4d22-a1e4-a3b00169aa43.jpeg?aki_policy=large
1425025956991288665,Stylish Apertment at Quram,https://airbnb.com/rooms/1425025956991288665,23.624195943663615,58.50109272050978,"https://www.google.com/maps?q=23.624195943663615,58.50109272050978",Entire rental unit,entire_home,1,3,4,0,1,696214910,Momin,,3,-1,,5,66,48,1774,11563,56,5,,f,,10/21/2025,1/16/2026,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1425025956991288665/original/240b8f61-78f8-44e5-b80b-3ab16ecaaa57.jpeg?aki_policy=large
1134757679944105610,Double room,https://airbnb.com/rooms/1134757679944105610,23.64664,58.14669,"https://www.google.com/maps?q=23.64664,58.14669",Private room in rental unit,private_room,1,1,2,100,3,541441008,Mohamed,,1,f,0,,16,13,114,757,55,4,0,f,,4/30/2024,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1134757679944105610/original/31e6f72c-85f9-4420-9c1b-b42ec1a03f76.jpeg?aki_policy=large
